pubmed_id|name
10406662|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
17073553|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16793929|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16793929|http://purl.obolibrary.org/obo/HP_0100615
15317758|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
25862976|http://purl.obolibrary.org/obo/DOID_2394
25870263|http://purl.obolibrary.org/obo/DOID_0060081
16939956|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16939956|http://purl.obolibrary.org/obo/HP_0100615
9805131|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
25871546|http://purl.obolibrary.org/obo/HP_0006763
18451181|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
9585599|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
9585599|http://purl.obolibrary.org/obo/HP_0100615
16724249|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
15290653|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16397213|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
25880213|http://purl.obolibrary.org/obo/DOID_1781
19200354|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
19200354|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
11927503|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
25882375|http://purl.obolibrary.org/obo/HP_0012126
12552570|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
12552570|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
17549625|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16261400|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16261400|http://purl.obolibrary.org/obo/HP_0100615
18161662|http://purl.obolibrary.org/obo/HP_0012126
12624152|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16433698|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16433698|http://purl.obolibrary.org/obo/HP_0100615
25884692|http://purl.obolibrary.org/obo/DOID_1324
16847550|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16847550|http://purl.obolibrary.org/obo/HP_0100615
15358623|http://purl.bioontology.org/ontology/OMIM/122700
15790782|http://purl.bioontology.org/ontology/OMIM/122700
15883587|http://purl.bioontology.org/ontology/OMIM/122700
16769276|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
15930419|http://purl.bioontology.org/ontology/OMIM/122700
17011978|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
17011978|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
15947090|http://purl.bioontology.org/ontology/OMIM/122700
16141794|http://purl.bioontology.org/ontology/OMIM/122700
16201835|http://purl.bioontology.org/ontology/OMIM/122700
20223018|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16268497|http://purl.bioontology.org/ontology/OMIM/122700
18424508|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
18424508|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
16270629|http://purl.bioontology.org/ontology/OMIM/122700
16261399|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16261399|http://purl.obolibrary.org/obo/HP_0100615
23001925|http://purl.obolibrary.org/obo/HP_0002861
16420583|http://purl.bioontology.org/ontology/OMIM/122700
12955719|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
12955719|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
25886164|http://purl.obolibrary.org/obo/HP_0003002
16331614|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16619214|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
23012583|http://purl.obolibrary.org/obo/HP_0002861
16489001|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
25894969|http://purl.obolibrary.org/obo/DOID_4960
15983021|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
12759930|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
12759930|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
25894979|http://purl.obolibrary.org/obo/HP_0003003
17021353|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16432637|http://purl.bioontology.org/ontology/OMIM/122700
19423647|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
19423647|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
23014346|http://purl.obolibrary.org/obo/HP_0002861
9523200|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
9523200|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
9497265|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
9497265|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
23020132|http://purl.obolibrary.org/obo/HP_0002861
25897257|http://purl.obolibrary.org/obo/DOID_3908
17100994|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
9333265|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
9333265|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
12215251|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
12215251|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
23026937|http://purl.obolibrary.org/obo/HP_0002861
25896519|http://purl.obolibrary.org/obo/HP_0002669
12955716|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
12955716|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
8942979|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
8942979|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
23031422|http://purl.obolibrary.org/obo/HP_0002861
23034029|http://purl.obolibrary.org/obo/HP_0002861
11389159|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16758124|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16758124|http://purl.obolibrary.org/obo/HP_0100615
23036672|http://purl.obolibrary.org/obo/HP_0002861
23041829|http://purl.obolibrary.org/obo/HP_0002861
8807330|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
8751436|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943á
8751436|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
16493479|http://purl.bioontology.org/ontology/OMIM/122700
23051966|http://purl.obolibrary.org/obo/HP_0002861
16549638|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D020521
16549638|http://purl.obolibrary.org/obo/HP_0001677
16549638|http://purl.obolibrary.org/obo/HP_0002622
16580898|http://purl.bioontology.org/ontology/OMIM/122700
16611310|http://purl.bioontology.org/ontology/OMIM/122700
16611750|http://purl.bioontology.org/ontology/OMIM/122700
16676068|http://purl.bioontology.org/ontology/OMIM/122700
23056577|http://purl.obolibrary.org/obo/HP_0002861
23060066|http://purl.obolibrary.org/obo/HP_0002861
16949048|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
23060265|http://purl.obolibrary.org/obo/HP_0002861
8531967|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
18597679|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16465413|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16465413|http://purl.obolibrary.org/obo/HP_0100615
23082737|http://purl.obolibrary.org/obo/HP_0002861
23086767|http://purl.obolibrary.org/obo/HP_0002861
16137751|http://purl.obolibrary.org/obo/HP_0100615
23093505|http://purl.obolibrary.org/obo/HP_0002861
23094782|http://purl.obolibrary.org/obo/HP_0002861
23095503|http://purl.obolibrary.org/obo/HP_0002861
20223023|http://purl.obolibrary.org/obo/HP_0100615
23096702|http://purl.obolibrary.org/obo/HP_0002861
19471317|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
19471317|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
17541742|http://purl.obolibrary.org/obo/HP_0003002
16644204|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
25925845|http://purl.obolibrary.org/obo/HP_0003002
23102192|http://purl.obolibrary.org/obo/HP_0002861
25927356|http://purl.obolibrary.org/obo/HP_0003002
23116250|http://purl.obolibrary.org/obo/HP_0002861
16515586|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16515586|http://purl.obolibrary.org/obo/HP_0100615
19863560|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
10580847|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
10580847|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
16875939|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16875939|http://purl.obolibrary.org/obo/HP_0100615
16912212|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
10586331|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943á
20535403|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
23159108|http://purl.obolibrary.org/obo/HP_0002861
23159116|http://purl.obolibrary.org/obo/HP_0002861
23159593|http://purl.obolibrary.org/obo/HP_0002861
16792513|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16792513|http://purl.obolibrary.org/obo/HP_0100615
10728699|http://purl.obolibrary.org/obo/DOID_2632
23174497|http://purl.obolibrary.org/obo/HP_0002861
10728701|http://purl.obolibrary.org/obo/HP_0012125
10788334|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
10788334|http://purl.obolibrary.org/obo/HP_0003002
10788334|http://purl.obolibrary.org/obo/HP_0100615
10595257|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
10595257|http://purl.obolibrary.org/obo/HP_0100615
10800284|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
10800284|http://purl.obolibrary.org/obo/HP_0003002
23208503|http://purl.obolibrary.org/obo/HP_0002861
16919882|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
10810408|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
10810408|http://purl.obolibrary.org/obo/HP_0003002
23211290|http://purl.obolibrary.org/obo/HP_0002861
10851077|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
10851077|http://purl.obolibrary.org/obo/HP_0003002
10851077|http://purl.obolibrary.org/obo/HP_0100615
10595277|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
10595277|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
10880552|http://purl.obolibrary.org/obo/HP_0100615
16965326|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16965326|http://purl.obolibrary.org/obo/HP_0100615
10882335|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D000230
23222297|http://purl.obolibrary.org/obo/HP_0002861
10884804|http://purl.obolibrary.org/obo/DOID_2632
10897034|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
10897034|http://purl.obolibrary.org/obo/HP_0100615
20222999|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
20222999|http://purl.obolibrary.org/obo/HP_0100615
23222568|http://purl.obolibrary.org/obo/HP_0002861
10553024|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
10901555|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
10901555|http://purl.obolibrary.org/obo/HP_0100615
16826315|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16826315|http://purl.obolibrary.org/obo/HP_0100615
23237741|http://purl.obolibrary.org/obo/HP_0002861
10919637|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
10919637|http://purl.obolibrary.org/obo/HP_0003002
10948320|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
10948320|http://purl.obolibrary.org/obo/HP_0100615
16772120|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16772120|http://purl.obolibrary.org/obo/HP_0100615
10951344|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
10951344|http://purl.obolibrary.org/obo/HP_0003002
23246082|http://purl.obolibrary.org/obo/HP_0002861
11102978|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11102978|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
10978226|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
10978226|http://purl.obolibrary.org/obo/HP_0003002
23248252|http://purl.obolibrary.org/obo/HP_0002861
10984458|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
10984458|http://purl.obolibrary.org/obo/HP_0003002
10630184|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
10630184|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
16998791|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16998791|http://purl.obolibrary.org/obo/HP_0100615
11013444|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11013444|http://purl.obolibrary.org/obo/HP_0003002
23248257|http://purl.obolibrary.org/obo/HP_0002861
11013445|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11013445|http://purl.obolibrary.org/obo/HP_0003002
11013448|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11013448|http://purl.obolibrary.org/obo/HP_0003002
17405295|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11030417|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11030417|http://purl.obolibrary.org/obo/HP_0003002
11032914|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11032914|http://purl.obolibrary.org/obo/HP_0003002
11056688|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11056688|http://purl.obolibrary.org/obo/HP_0003002
11059339|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11059339|http://purl.obolibrary.org/obo/HP_0003002
11109172|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
11109172|http://purl.obolibrary.org/obo/HP_0100615
11149413|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11149413|http://purl.obolibrary.org/obo/HP_0003002
11149425|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11149425|http://purl.obolibrary.org/obo/HP_0003002
11159737|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11159737|http://purl.obolibrary.org/obo/HP_0003002
23249108|http://purl.obolibrary.org/obo/HP_0002861
11183185|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11183185|http://purl.obolibrary.org/obo/HP_0003002
22133571|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11199332|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
23251002|http://purl.obolibrary.org/obo/HP_0002861
21204799|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
23261261|http://purl.obolibrary.org/obo/HP_0002861
11248061|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11248061|http://purl.obolibrary.org/obo/HP_0003002
11248423|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11248423|http://purl.obolibrary.org/obo/HP_0003002
11251173|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11251173|http://purl.obolibrary.org/obo/HP_0003002
11251173|http://purl.obolibrary.org/obo/HP_0100615
22252303|http://purl.obolibrary.org/obo/HP_0100615
23273605|http://purl.obolibrary.org/obo/HP_0002861
11251181|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D010051
11251181|http://purl.obolibrary.org/obo/HP_0100615
11257104|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11257104|http://purl.obolibrary.org/obo/HP_0003002
23278726|http://purl.obolibrary.org/obo/HP_0002861
11260866|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11260866|http://purl.obolibrary.org/obo/HP_0003002
11309330|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11309330|http://purl.obolibrary.org/obo/HP_0003002
11309330|http://purl.obolibrary.org/obo/HP_0100615
23290787|http://purl.obolibrary.org/obo/HP_0002861
23294221|http://purl.obolibrary.org/obo/HP_0002861
21978880|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
23302800|http://purl.obolibrary.org/obo/HP_0002861
21735045|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
23303445|http://purl.obolibrary.org/obo/HP_0002861
11410501|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
11410501|http://purl.obolibrary.org/obo/HP_0003002
21769658|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
22513257|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
22401979|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
23317446|http://purl.obolibrary.org/obo/HP_0002861
22734169|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
22434521|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
22434521|http://purl.obolibrary.org/obo/HP_0100615
22632462|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
22895246|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
20017669|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20017669|http://purl.obolibrary.org/obo/HP_0001939
22228431|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
22228431|http://purl.obolibrary.org/obo/HP_0002894
22228431|http://purl.obolibrary.org/obo/HP_0100615
20019904|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20019904|http://purl.obolibrary.org/obo/HP_0001939
22729394|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
22729394|http://purl.obolibrary.org/obo/HP_0100615
20027111|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20027111|http://purl.obolibrary.org/obo/HP_0001939
20038391|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20038391|http://purl.obolibrary.org/obo/HP_0001939
20088394|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20088394|http://purl.obolibrary.org/obo/HP_0001939
22753899|http://purl.obolibrary.org/obo/HP_0100615
20133509|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20133509|http://purl.obolibrary.org/obo/HP_0001939
20137266|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20137266|http://purl.obolibrary.org/obo/HP_0001939
22744338|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
20170205|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20170205|http://purl.obolibrary.org/obo/HP_0001939
21787593|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21787593|http://purl.obolibrary.org/obo/HP_0001939
22753590|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
20212519|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20212519|http://purl.obolibrary.org/obo/HP_0001939
20214406|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20214406|http://purl.obolibrary.org/obo/HP_0001939
22962691|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
20214588|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20214588|http://purl.obolibrary.org/obo/HP_0001939
20218903|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20218903|http://purl.obolibrary.org/obo/HP_0001939
20350136|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20350136|http://purl.obolibrary.org/obo/HP_0001939
20350138|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20350138|http://purl.obolibrary.org/obo/HP_0001939
20354687|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20354687|http://purl.obolibrary.org/obo/HP_0001939
23318787|http://purl.obolibrary.org/obo/HP_0002861
22829013|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
20386561|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20386561|http://purl.obolibrary.org/obo/HP_0001939
20395213|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20395213|http://purl.obolibrary.org/obo/HP_0001939
23326492|http://purl.obolibrary.org/obo/HP_0002861
20421791|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20421791|http://purl.obolibrary.org/obo/HP_0001939
20459744|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20459744|http://purl.obolibrary.org/obo/HP_0001939
23329082|http://purl.obolibrary.org/obo/HP_0002861
20505544|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20505544|http://purl.obolibrary.org/obo/HP_0001939
20505666|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20505666|http://purl.obolibrary.org/obo/HP_0001939
23330781|http://purl.obolibrary.org/obo/HP_0002861
20523106|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20523106|http://purl.obolibrary.org/obo/HP_0001939
20578904|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20578904|http://purl.obolibrary.org/obo/HP_0001939
23342664|http://purl.obolibrary.org/obo/HP_0002861
20617557|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20617557|http://purl.obolibrary.org/obo/HP_0001939
20625352|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20625352|http://purl.obolibrary.org/obo/HP_0001939
20630055|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20630055|http://purl.obolibrary.org/obo/HP_0001939
23360189|http://purl.obolibrary.org/obo/HP_0002861
23362874|http://purl.obolibrary.org/obo/HP_0002861
23369684|http://purl.obolibrary.org/obo/HP_0002861
23371260|http://purl.obolibrary.org/obo/HP_0002861
20702771|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20702771|http://purl.obolibrary.org/obo/HP_0001939
23372575|http://purl.obolibrary.org/obo/HP_0002861
23373092|http://purl.obolibrary.org/obo/HP_0002861
20736323|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20736323|http://purl.obolibrary.org/obo/HP_0001939
20884258|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20884258|http://purl.obolibrary.org/obo/HP_0001939
23377457|http://purl.obolibrary.org/obo/HP_0002861
20931330|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20931330|http://purl.obolibrary.org/obo/HP_0001939
23382536|http://purl.obolibrary.org/obo/HP_0002861
20959500|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
20959500|http://purl.obolibrary.org/obo/HP_0001939
21047202|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21047202|http://purl.obolibrary.org/obo/HP_0001939
21071160|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21071160|http://purl.obolibrary.org/obo/HP_0001939
21093338|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21093338|http://purl.obolibrary.org/obo/HP_0001939
23399605|http://purl.obolibrary.org/obo/HP_0002861
21104927|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21104927|http://purl.obolibrary.org/obo/HP_0001939
23401870|http://purl.obolibrary.org/obo/HP_0002861
21118736|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21118736|http://purl.obolibrary.org/obo/HP_0001939
16689780|http://purl.bioontology.org/ontology/OMIM/122700
21128989|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21128989|http://purl.obolibrary.org/obo/HP_0001939
23403819|http://purl.obolibrary.org/obo/HP_0002861
16700826|http://purl.bioontology.org/ontology/OMIM/122700
21152245|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21152245|http://purl.obolibrary.org/obo/HP_0001939
23451180|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
16815313|http://purl.bioontology.org/ontology/OMIM/122700
23406774|http://purl.obolibrary.org/obo/HP_0002861
16869821|http://purl.bioontology.org/ontology/OMIM/122700
21199372|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21199372|http://purl.obolibrary.org/obo/HP_0001939
23408545|http://purl.obolibrary.org/obo/HP_0002861
23483928|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
21223952|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21223952|http://purl.obolibrary.org/obo/HP_0001939
21263403|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21263403|http://purl.obolibrary.org/obo/HP_0001939
16890578|http://purl.bioontology.org/ontology/OMIM/122700
21273673|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21273673|http://purl.obolibrary.org/obo/HP_0001939
16983400|http://purl.bioontology.org/ontology/OMIM/122700
17015052|http://purl.bioontology.org/ontology/OMIM/122700
17031720|http://purl.bioontology.org/ontology/OMIM/122700
21346221|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21346221|http://purl.obolibrary.org/obo/HP_0001939
17049586|http://purl.bioontology.org/ontology/OMIM/122700
21380731|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21380731|http://purl.obolibrary.org/obo/HP_0001939
23414587|http://purl.obolibrary.org/obo/HP_0002861
17112295|http://purl.bioontology.org/ontology/OMIM/122700
17124101|http://purl.bioontology.org/ontology/OMIM/122700
21383650|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21383650|http://purl.obolibrary.org/obo/HP_0001939
23165508|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
17161452|http://purl.bioontology.org/ontology/OMIM/122700
21404110|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21404110|http://purl.obolibrary.org/obo/HP_0001939
17189218|http://purl.bioontology.org/ontology/OMIM/122700
23231788|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
21412247|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D008660
21412247|http://purl.obolibrary.org/obo/HP_0001939
17192772|http://purl.bioontology.org/ontology/OMIM/122700
23415641|http://purl.obolibrary.org/obo/HP_0002861
17329985|http://purl.bioontology.org/ontology/OMIM/122700
17391071|http://purl.bioontology.org/ontology/OMIM/122700
23262210|http://purl.obolibrary.org/obo/HP_0100615
17510308|http://purl.bioontology.org/ontology/OMIM/122700
23416974|http://purl.obolibrary.org/obo/HP_0002861
17549303|http://purl.obolibrary.org/obo/HP_0001677
23271408|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
23420410|http://purl.obolibrary.org/obo/HP_0002861
17596133|http://purl.bioontology.org/ontology/OMIM/122700
17653141|http://purl.bioontology.org/ontology/OMIM/122700
17661181|http://purl.bioontology.org/ontology/OMIM/122700
17721328|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D013923
17721328|http://purl.bioontology.org/ontology/OMIM/122700
23444215|http://purl.obolibrary.org/obo/HP_0002861
17849045|http://purl.bioontology.org/ontology/OMIM/122700
17883698|http://purl.bioontology.org/ontology/OMIM/122700
17899045|http://purl.bioontology.org/ontology/OMIM/122700
23448684|http://purl.obolibrary.org/obo/HP_0002861
23489313|http://purl.bioontology.org/ontology/OMIM/122700
17906972|http://purl.bioontology.org/ontology/OMIM/122700
17996924|http://purl.bioontology.org/ontology/OMIM/122700
23460942|http://purl.obolibrary.org/obo/HP_0002861
18030307|http://purl.bioontology.org/ontology/OMIM/122700
18034618|http://purl.bioontology.org/ontology/OMIM/122700
23460959|http://purl.obolibrary.org/obo/HP_0002861
18034619|http://purl.bioontology.org/ontology/OMIM/122700
18183038|http://purl.bioontology.org/ontology/OMIM/122700
23463675|http://purl.obolibrary.org/obo/HP_0002861
18218987|http://purl.obolibrary.org/obo/HP_0004963
18224312|http://purl.bioontology.org/ontology/OMIM/122700
23535729|http://phenomebrowser.net/ontologies/mesh/mesh.owl#D001943
18240904|http://purl.bioontology.org/ontology/OMIM/122700
18305455|http://purl.bioontology.org/ontology/OMIM/122700
23265709|http://purl.obolibrary.org/obo/HP_0100615
18322281|http://purl.bioontology.org/ontology/OMIM/122700
18362220|http://purl.bioontology.org/ontology/OMIM/122700
18370846|http://purl.bioontology.org/ontology/OMIM/122700
